,FECHA,PAIS ORIGEN,VIA TRANSPORTE,PAIS DESTINO,FOB U$S,FLETE U$S,TOTAL KGS NETO
961,2017-05-12,CHINA,MARITIMO,ECUADOR,36712.17,3382.83,99000.0
962,2017-05-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,477048.0,88000.0,2200000.0
963,2017-06-03,FRANCE,MARITIMO,ECUADOR,5012.0,1471.62,24500.0
964,2017-06-03,FRANCE,MARITIMO,ECUADOR,3759.0,1103.72,24500.0
965,2017-06-22,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4575.0,398.63,64000.0
966,2017-05-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,132710.41,14860.0,518400.0
967,2017-06-03,FRANCE,MARITIMO,ECUADOR,5012.0,1260.0,24500.0
968,2017-06-03,FRANCE,MARITIMO,ECUADOR,3759.0,945.0,24500.0
969,2017-05-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,117575.0,11400.0,550000.0
970,2017-05-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,177838.19,24540.0,748800.0
971,2017-06-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,111609.0,10800.0,522000.0
972,2017-06-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,112968.28,17675.0,556494.0
973,2017-06-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,177838.19,24540.0,748800.0
974,2017-07-02,GERMANY,AEREA,ECUADOR,304.83,38.92,236.8
975,2017-07-06,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5508.0,407.08,32000.0
976,2017-06-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,207625.5,45066.0,1073.0
977,2017-06-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,429680.16,100556.0,2186000.0
978,2017-06-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,106425.0,23100.0,550000.0
979,2017-06-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,117575.0,11400.0,550000.0
980,2017-06-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,111639.85,14848.65,549950.0
981,2017-07-20,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3900.0,306.6,32000.0
982,2017-07-20,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3000.0,235.85,42666.666666666664
983,2017-07-20,VENEZUELA,CARRETERA,ECUADOR,2986.75,200.02,52000.0
984,2017-07-19,COLOMBIA,CARRETERA,ECUADOR,141.0,5.6,17412.0
985,2017-06-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,65174.89,6600.11,319000.0
986,2017-06-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,106425.0,23100.0,550000.0
987,2017-06-03,CHINA,MARITIMO,ECUADOR,678090.0,72000.0,3000000.0
988,2017-07-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,106425.0,23100.0,550000.0
989,2017-07-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,115464.5,11400.0,541000.0
990,2017-06-18,CHINA,MARITIMO,ECUADOR,29095.0,4405.0,50000.0
991,2017-07-21,CHINA,MARITIMO,ECUADOR,553176.0,75600.0,2700000.0
992,2017-07-31,GERMANY,MARITIMO,ECUADOR,255.0,14.74,921.05
993,2017-08-21,RUSSIAN FEDERATION,CARRETERA,ECUADOR,32240.0,3600.0,128000.0
994,2017-08-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,339920.0,33600.0,1624000.0
995,2017-08-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,220961.52,51084.0,1161000.0
996,2017-08-28,RUSSIAN FEDERATION,CARRETERA,ECUADOR,2100.0,177.97,32000.0
997,2017-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,218100.0,31260.0,1100000.0
998,2017-09-04,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4500.0,300.0,32000.0
999,2017-09-04,RUSSIAN FEDERATION,CARRETERA,ECUADOR,2100.0,140.0,42666.666666666664
1000,2017-09-04,VENEZUELA,CARRETERA,ECUADOR,2410.0,155.63,31850.0
1001,2017-07-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,440440.0,81400.0,2200000.0
1002,2017-07-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,258561.59,48840.0,1320000.0
1003,2017-08-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,441112.5,45000.0,2175000.0
1004,2017-08-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,179604.58,18600.0,892800.0
1005,2017-08-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,128369.02,12705.0,620800.0
1006,2017-08-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,179601.59,18600.0,892800.0
1007,2017-09-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,298041.12,68904.0,1566000.0
1008,2017-08-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,168014.41,17400.0,835200.0
1009,2017-08-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,73800.0,7260.0,360000.0
1010,2017-08-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,213840.0,22680.0,1080000.0
1011,2017-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,213700.0,32590.0,1100000.0
1012,2017-09-18,GERMANY,MARITIMO,ECUADOR,316.48,8.96,5255.08
1013,2017-09-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,197225.0,30025.0,1015000.0
1014,2017-09-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,605448.0,108980.72,3027240.0
1015,2017-09-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109440.0,12690.0,540000.0
1016,2017-10-19,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3300.0,238.44,32000.0
1017,2017-09-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,75140.0,7800.0,377000.0
1018,2017-10-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,290742.0,28200.0,1363000.0
1019,2017-10-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4950.0,472.03,64000.0
1020,2017-10-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,555984.0,124200.0,2700000.0
1021,2017-09-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,189757.2,18755.0,917600.0
1022,2017-10-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,424154.88,59125.17,1516030.0
1023,2017-10-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,494845.31,88620.87,2272330.0
1024,2017-10-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,117534.0,11400.0,551000.0
1025,2017-09-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,216540.0,22680.0,1080000.0
1026,2017-10-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,68572.0,8532.0,316000.0
1027,2017-11-06,RUSSIAN FEDERATION,CARRETERA,ECUADOR,7260.0,575.58,32000.0
1028,2017-10-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,67964.1,6600.0,318650.0
1029,2017-10-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,97280.0,11280.0,480000.0
1030,2017-10-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,336440.0,36660.0,1560000.0
1031,2017-10-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109440.0,12690.0,540000.0
1032,2017-10-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,173002.75,11403.65,547200.0
1033,2017-10-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,456595.0,37365.0,1590000.0
1034,2017-11-23,RUSSIAN FEDERATION,CARRETERA,ECUADOR,28980.0,2700.0,96000.0
1035,2017-10-31,RUSSIAN FEDERATION,MARITIMO,ECUADOR,482440.0,39480.0,1680000.0
1036,2017-11-29,GERMANY,AEREA,ECUADOR,57.71,2.16,130.04
1037,2017-11-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,389188.81,86940.0,1890000.0
1038,2017-12-04,GERMANY,AEREA,ECUADOR,57.41,8.24,1015.64
1039,2017-11-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,170268.0,14805.0,1243200.0
1040,2017-11-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,170268.0,14805.0,1789050.560509554
1041,2017-12-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,567530.44,88040.4,2201010.0
1042,2017-12-13,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20728.0,1800.0,64000.0
1043,2017-11-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,454261.5,34200.0,3277000.0
1044,2017-11-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,446292.0,33600.0,1789050.560509554
1045,2017-11-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,250848.0,27460.0,928000.0
1046,2017-11-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2576666.0,396181.59,9904540.0
1047,2017-11-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1145185.5,176080.8,4402020.0
1048,2017-11-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,81080.0,7050.0,562400.0
1049,2017-11-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,72972.0,6345.0,1789050.560509554
1050,2017-11-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,606496.0,88000.0,2200000.0
1051,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,107959.59,16270.0,3300000.0
1052,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,108126.35,16270.0,2421501.913043478
1053,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,108297.19,16270.0,2421501.913043478
1054,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,108463.96,16270.0,2421501.913043478
1055,2017-11-23,LITHUANIA,MARITIMO,ECUADOR,461212.62,66920.0,2421501.913043478
1056,2017-11-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,346899.0,25200.0,1218000.0
1057,2017-11-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,250848.0,27460.0,928000.0
1058,2017-11-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,72600.0,8460.0,360000.0
1059,2017-12-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,486331.56,83214.0,1809000.0
1060,2017-12-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,421817.75,72036.0,1566000.0
1061,2017-12-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,19320.0,1800.0,64000.0
1062,2017-12-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,8150.0,730.72,64000.0
1063,2017-11-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,91200.0,10575.0,450000.0
1064,2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,225454.31,38502.0,837000.0
1065,2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,14545.44,2484.0,54000.0
1066,2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,94545.36,16146.0,351000.0
1067,2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,683635.69,116748.0,2538000.0
1068,2017-11-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,129225.0,10575.0,450000.0
1069,2017-11-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322787.5,26790.0,1125000.0
1070,2017-12-27,CHINA,MARITIMO,ECUADOR,159241.5,20075.0,550000.0
1071,2018-01-02,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1800.0,64000.0
1072,2017-11-28,CHINA,MARITIMO,ECUADOR,152899.09,19795.05,4400000.0
1073,2017-11-28,CHINA,MARITIMO,ECUADOR,153137.72,19795.05,2421501.913043478
1074,2017-11-28,CHINA,MARITIMO,ECUADOR,153370.92,19795.05,2421501.913043478
1075,2017-11-28,CHINA,MARITIMO,ECUADOR,153604.12,19795.05,2421501.913043478
1076,2017-11-28,CHINA,MARITIMO,ECUADOR,652763.88,81419.82,2421501.913043478
1077,2017-12-27,CHINA,MARITIMO,ECUADOR,955449.0,120450.0,3300000.0
1078,2017-12-27,CHINA,MARITIMO,ECUADOR,318483.0,40150.0,1100000.0
1079,2017-11-28,CHINA,MARITIMO,ECUADOR,945450.0,120450.0,3300000.0
1080,2017-12-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,273035.0,30025.0,1015.0
1081,2018-01-08,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1800.0,64000.0
1082,2018-01-08,RUSSIAN FEDERATION,CARRETERA,ECUADOR,19320.0,1800.0,64000.0
1083,2017-12-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,335500.0,34230.0,1100000.0
1084,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,2317744.0,352000.0,8749620.0
1085,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1871100.0,264000.0,6600000.0
1086,2017-11-17,CHINA,MARITIMO,ECUADOR,997500.0,98000.0,3500000.0
1087,2018-01-11,RUSSIAN FEDERATION,CARRETERA,ECUADOR,38640.0,3600.0,128000.0
1088,2018-01-11,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10240.0,750.0,32000.0
1089,2017-12-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,310500.0,32590.0,1100000.0
1090,2017-12-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,278415.0,30880.0,1035000.0
1091,2017-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,989573.38,175924.16,4398104.0
1092,2018-01-11,GERMANY,AEREA,ECUADOR,59.52,0.92,338.6
1093,2018-01-16,RUSSIAN FEDERATION,CARRETERA,ECUADOR,41200.0,3600.0,128000.0
1094,2018-01-16,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1500.0,64000.0
1095,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,813944.0,159750.0,3550000.0
1096,2017-11-17,CHINA,MARITIMO,ECUADOR,593880.0,56000.0,2000000.0
1097,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1375000.0,247500.0,5500000.0
1098,2017-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,526750.0,110250.0,2450000.0
1099,2018-01-22,RUSSIAN FEDERATION,CARRETERA,ECUADOR,20480.0,1500.0,64000.0
1100,2018-01-22,VENEZUELA,CARRETERA,ECUADOR,2059.8,147.89,31900.0
1101,2018-01-25,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4062.5,346.95,52000.0
1102,2018-01-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,93288.0,8310.0,374400.0
1103,2018-01-31,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10670.0,850.0,128000.0
1104,2017-12-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,314736.0,25380.0,1052000.0
1105,2018-01-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,556400.0,130000.0,2500000.0
1106,2018-01-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,198300.95,43659.0,891000.0
1107,2018-01-10,GERMANY,AEREA,ECUADOR,63.24,3.14,47.37
1108,2017-12-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,298358.0,32034.0,1073000.0
1109,2017-12-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,296192.0,32169.0,1102000.0
1110,2018-01-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,232322.0,29850.0,986000.0
1111,2018-01-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262960.0,23560.0,1102000.0
1112,2018-01-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,276449.19,26085.0,1095200.0
1113,2018-01-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262960.0,23560.0,1102000.0
1114,2018-02-16,VENEZUELA,CARRETERA,ECUADOR,2095.0,107.63,32000.0
1115,2018-01-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,139800.0,17400.0,580000.0
1116,2018-01-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,113180.0,15000.0,493000.0
1117,2018-02-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,333840.0,78000.0,1500000.0
1118,2018-02-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,53414.4,11760.0,240000.0
1119,2018-02-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,456693.12,100548.0,2052000.0
1120,2018-01-31,RUSSIAN FEDERATION,MARITIMO,ECUADOR,214480.0,28100.0,928.0
1121,2018-01-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,131155.2,20736.0,518400.0
1122,2018-01-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,108220.0,9870.0,420000.0
1123,2018-01-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,208500.0,21150.0,900000.0
1124,2018-01-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,253750.0,24675.0,1050000.0
1125,2018-02-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,71560.0,6200.0,270000.0
1126,2018-03-01,RUSSIAN FEDERATION,CARRETERA,ECUADOR,15360.0,1022.92,64000.0
1127,2018-02-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,271776.0,23560.0,1102000.0
1128,2018-01-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,144940.0,16900.0,580000.0
1129,2018-03-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,410788.5,72660.0,1730000.0
1130,2018-02-13,GERMANY,MARITIMO,ECUADOR,357.0,66.21,876.5
1131,2018-02-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,122190.0,11780.0,550000.0
1132,2018-02-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,608010.62,130766.4,2592000.0
1133,2018-01-31,UNITED STATES,MARITIMO,ECUADOR,89164.8,12096.0,345600.0
1134,2018-02-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,385275.0,69300.0,1650000.0
1135,2018-02-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,94860.0,7440.0,330000.0
1136,2018-03-13,RUSSIAN FEDERATION,CARRETERA,ECUADOR,8320.0,765.05,64000.0
1137,2018-02-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,85658.17,24048.83,377000.0
1138,2018-02-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,783585.0,138600.0,3300000.0
1139,2018-02-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,114820.0,9920.0,462000.0
1140,2018-02-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,122774.0,14811.0,493000.0
1141,2018-03-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,832730.62,179097.5,3550000.0
1142,2018-03-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,139335.77,29967.3,594000.0
1143,2018-02-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,26356.36,7399.64,116000.0
1144,2018-03-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,401118.12,86269.5,1710000.0
1145,2018-01-31,UNITED STATES,MARITIMO,ECUADOR,36945.6,5012.0,143200.0
1146,2018-03-22,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5440.0,392.38,64000.0
1147,2018-03-23,UNITED STATES,AEREA,ECUADOR,35.17,2.61,170.0
1148,2018-02-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,144440.0,17400.0,580000.0
1149,2018-03-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,9600.0,821.92,64000.0
1150,2018-02-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,133970.0,11780.0,550000.0
1151,2018-02-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,130982.0,15224.0,524000.0
1154,2018-03-12,GERMANY,MARITIMO,ECUADOR,367.14,164.93,8362.0
1155,2018-03-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109890.0,9300.0,435000.0
1156,2018-03-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,355338.81,33135.0,1391200.0
1157,2018-04-09,RUSSIAN FEDERATION,CARRETERA,ECUADOR,8000.0,679.65,64000.0
1158,2018-02-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123102.0,28800.0,522000.0
1159,2018-03-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,278390.0,23560.0,2200000.0
1160,2018-03-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,279490.0,23560.0,1789050.560509554
1161,2018-04-12,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10670.0,850.0,64000.0
1162,2018-04-13,COLOMBIA,AEREA,ECUADOR,261.5,69739.48407035175,50.0
1163,2018-03-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,126936.58,9921.02,460800.0
1164,2018-03-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,146160.0,13590.0,522000.0
1165,2018-02-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,14444.0,1740.0,58000.0
1166,2018-03-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,341746.41,29140.0,1353600.0
1167,2018-03-09,BELARUS,MARITIMO,ECUADOR,710964.0,113400.0,2700000.0
1168,2018-04-18,GERMANY,AEREA,ECUADOR,218.88,14.45,478.22
1169,2018-04-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,113370.0,9300.0,435000.0
1170,2018-04-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123102.0,28800.0,522000.0
1171,2018-05-14,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5440.0,466.82,32000.0
1172,2018-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,268470.0,23560.0,1102000.0
1173,2018-04-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,342796.81,29760.0,2736000.0
1174,2018-04-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,335655.19,29140.0,1789050.560509554
1175,2018-05-28,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5600.0,436.32,32000.0
1176,2018-05-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,270140.0,34680.0,1100000.0
1177,2018-05-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254340.0,22320.0,1044000.0
1178,2018-04-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123102.0,28800.0,522000.0
1179,2018-05-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262440.0,34680.0,1100000.0
1180,2018-06-14,RUSSIAN FEDERATION,CARRETERA,ECUADOR,2240.0,217.05,32000.0
1181,2018-05-25,GERMANY,MARITIMO,ECUADOR,187.0,10.69,1005.0
1182,2018-05-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,70120.0,6200.0,288000.0
1183,2018-05-15,GERMANY,MARITIMO,ECUADOR,89874.4,9455.0,316800.0
1184,2018-06-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,976360.0,233783.0,4400000.0
1185,2018-05-28,GERMANY,MARITIMO,ECUADOR,182.29,10.24,951.0
1191,2018-06-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,842688.0,94875.0,3300000.0
1192,2018-06-16,UNITED STATES,MARITIMO,ECUADOR,242940.0,28750.0,3000000.0
1193,2018-06-16,UNITED STATES,MARITIMO,ECUADOR,485880.0,57500.0,1789050.560509554
1194,2018-05-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,78249.6,11970.0,316800.0
1195,2018-06-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,257956.0,32475.0,1064.0
1196,2018-06-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,256040.0,22940.0,1073000.0
1197,2018-06-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262960.0,23710.0,1102000.0
1198,2018-07-23,RUSSIAN FEDERATION,CARRETERA,ECUADOR,6600.0,365.04,32000.0
1199,2018-07-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254964.8,23560.0,1094400.0
1200,2018-07-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254964.8,23560.0,2188800.0
1201,2018-07-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254964.8,23560.0,1789050.560509554
1202,2018-07-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,209559.17,22684.03,806400.0
1203,2018-07-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,185325.09,31470.3,699340.0
1204,2018-07-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322514.0,29140.0,1363000.0
1205,2018-07-23,UNITED STATES,MARITIMO,ECUADOR,1392427.62,214819.8,5201448.0
1206,2018-07-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,329376.0,35520.0,1392000.0
1207,2018-07-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,281140.0,33350.0,1100000.0
1208,2018-08-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1168801.88,254947.0,5203000.0
1209,2018-08-20,UNITED STATES,CARRETERA,ECUADOR,3885.0,291.5,32000.0
1210,2018-07-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,115084.8,32400.0,518400.0
1211,2018-07-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,112808.8,32400.0,510400.0
1212,2018-07-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,284440.0,33350.0,1100000.0
1213,2018-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322514.0,29140.0,2726000.0
1214,2018-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,322514.0,29140.0,1789050.560509554
1215,2018-08-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,339260.0,28690.0,1100000.0
1216,2018-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1538295.0,220000.0,5500000.0
1217,2018-08-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,325864.62,46411.2,1160280.0
1218,2018-08-06,CHINA,MARITIMO,ECUADOR,644496.0,96000.0,2400000.0
1219,2018-08-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,317260.0,28690.0,1100.0
1220,2018-08-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1629622.75,384345.0,5913000.0
1221,2018-08-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,468520.0,102000.0,1700000.0
1222,2018-08-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,311940.0,33350.0,1100000.0
1223,2018-08-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,164098.5,14345.0,549900.0
1224,2018-08-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,317260.0,28690.0,1100000.0
1225,2018-10-03,COLOMBIA,CARRETERA,ECUADOR,1056.25,16.66,445.0
1226,2018-09-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,123300.0,11325.0,435000.0
1227,2018-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,465635.5,66650.0,1550000.0
1228,2018-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,762048.0,116100.0,2700000.0
1229,2018-09-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,311940.0,23560.0,1100000.0
1230,2018-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,467573.0,66650.0,1550000.0
1231,2018-09-08,CHINA,MARITIMO,ECUADOR,483498.0,77400.0,1800000.0
1232,2018-09-04,CHINA,MARITIMO,ECUADOR,328464.0,51600.0,1200000.0
1233,2018-09-09,GERMANY,MARITIMO,ECUADOR,354.0,31.28,1025.0
1234,2018-09-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,108411.24,10424.14,345600.0
1235,2018-09-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,24429.6,5220.0,87000.0
1236,2018-09-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,186184.0,22940.0,666000.0
1237,2018-09-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,186184.0,22940.0,666000.0
