,FECHA,PAIS ORIGEN,FOB U$S,TOTAL KGS NETO
1942,2024-07-19,RUSSIAN FEDERATION,640300.0,2000000.0
1943,2024-07-15,RUSSIAN FEDERATION,546569.12,1653170.0
1947,2024-09-06,RUSSIAN FEDERATION,748000.0,2200000.0
1948,2024-09-06,RUSSIAN FEDERATION,1071200.0,3250000.0
1951,2024-09-06,RUSSIAN FEDERATION,739776.75,2289480.0
1952,2024-09-06,RUSSIAN FEDERATION,725040.0,2250000.0
1953,2024-09-04,RUSSIAN FEDERATION,1353352.0,6485000.0
1954,2024-09-04,RUSSIAN FEDERATION,641304.31,2581862.620762712
1960,2024-09-29,FINLAND,1537793.0,2764157.8
1961,2024-09-29,FINLAND,32316.56,2764157.8
1962,2024-10-15,RUSSIAN FEDERATION,929070.0,1449536.971291866
1963,2024-10-15,RUSSIAN FEDERATION,942540.0,3525985.777777778
1964,2024-10-15,FINLAND,964440.0,3525985.777777778
1965,2024-10-15,RUSSIAN FEDERATION,939090.0,2581862.620762712
1966,2024-10-15,RUSSIAN FEDERATION,646880.0,2581862.620762712
1967,2024-10-15,RUSSIAN FEDERATION,438242.0,2581862.620762712
1968,2024-10-05,RUSSIAN FEDERATION,1106424.0,2581862.620762712
1969,2024-10-15,RUSSIAN FEDERATION,956400.0,1789050.560509554
1970,2024-10-15,RUSSIAN FEDERATION,1093995.0,1789050.560509554
1971,2024-10-15,RUSSIAN FEDERATION,498525.0,1789050.560509554
1972,2024-10-15,RUSSIAN FEDERATION,166175.0,1789050.560509554
1973,2024-10-15,RUSSIAN FEDERATION,359909.0,1789050.560509554
1974,2024-09-29,RUSSIAN FEDERATION,946328.0,1183290.1256880735
1975,2024-09-29,RUSSIAN FEDERATION,99453.0,449310.15555555554
1976,2024-10-05,RUSSIAN FEDERATION,1714020.0,2764157.8
1977,2024-11-07,RUSSIAN FEDERATION,378400.0,1100000.0
1978,2024-11-07,RUSSIAN FEDERATION,2099500.0,6500000.0
1979,2024-11-07,RUSSIAN FEDERATION,616935.0,1664930.0
1980,2024-11-07,RUSSIAN FEDERATION,6627.42,1600059.75
1981,2024-12-02,TRINIDAD AND TOBAGO,1014525.0,2700000.0
1982,2024-12-02,TRINIDAD AND TOBAGO,1062900.0,3039258.0
1983,2024-12-02,TRINIDAD AND TOBAGO,13909.11,2764157.8
1984,2024-12-02,TRINIDAD AND TOBAGO,780340.0,2228789.0
1985,2024-12-02,TRINIDAD AND TOBAGO,10211.46,2782829.8
1986,2024-12-02,TRINIDAD AND TOBAGO,747708.12,2026172.0
